target,split,source_entry,output_path
strawberry,train,딸기 모음집/20260521_022347219_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberries_jpg\20260521_022347219_iOS.jpg
strawberry,train,딸기 모음집/20260521_022347663_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberries_jpg\20260521_022347663_iOS.jpg
strawberry,train,딸기 모음집/20260521_022349080_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberries_jpg\20260521_022349080_iOS.jpg
strawberry,train,딸기 모음집/20260521_022349694_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberries_jpg\20260521_022349694_iOS.jpg
strawberry,test,딸기 모음집/20260521_022350263_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberry_test_images\20260521_022350263_iOS.jpg
strawberry,train,딸기 모음집/20260521_022350911_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberries_jpg\20260521_022350911_iOS.jpg
strawberry,train,딸기 모음집/20260521_022351902_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberries_jpg\20260521_022351902_iOS.jpg
strawberry,train,딸기 모음집/20260521_022352453_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberries_jpg\20260521_022352453_iOS.jpg
strawberry,train,딸기 모음집/20260521_022353076_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberries_jpg\20260521_022353076_iOS.jpg
strawberry,train,딸기 모음집/20260521_022353723_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberries_jpg\20260521_022353723_iOS.jpg
strawberry,test,딸기 모음집/20260521_022354336_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberry_test_images\20260521_022354336_iOS.jpg
strawberry,train,딸기 모음집/20260521_022355093_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberries_jpg\20260521_022355093_iOS.jpg
strawberry,train,딸기 모음집/20260521_022356006_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberries_jpg\20260521_022356006_iOS.jpg
strawberry,train,딸기 모음집/20260521_022357043_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberries_jpg\20260521_022357043_iOS.jpg
strawberry,train,딸기 모음집/20260521_022358404_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberries_jpg\20260521_022358404_iOS.jpg
strawberry,train,딸기 모음집/20260521_022359857_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberries_jpg\20260521_022359857_iOS.jpg
strawberry,test,딸기 모음집/20260521_022401162_iOS.heic,C:\Users\dhtmd\OneDrive\바탕 화면\robotarm\yolo\labeling_tools\strawberry_test_images\20260521_022401162_iOS.jpg
